chr1	152079832	152083055
chr1	179256787	179258647
chr1	234958404	234960185
chr1	223852934	223853755
chr1	167051051	167053551
chr1	155912334	155914697
chr1	209124632	209126237
chr1	213153732	213155325
chr1	174846238	174847338
chr1	203289880	203290796
chr1	42347512	42348168
chr1	172418861	172420892
chr1	220090809	220092085
chr1	187434160	187435399
chr1	245423107	245424308
chr1	204062019	204063212
chr1	24645153	24646262
chr1	1078918	1080011
chr1	219560321	219560901
chr1	151273363	151273688
chr1	161067293	161068185
chr1	151685469	151686240
chr1	154974423	154975082
chr1	151344825	151345388
chr1	167786476	167786982
chr1	168987277	168989702
chr1	44732245	44733786
chr1	7412260	7413658
chr1	183108385	183109133
chr1	73102256	73102687
chr1	59844038	59845004
chr1	244511163	244511806
chr1	39434699	39435204
chr1	11968139	11970078
chr1	168915982	168917003
chr1	17877148	17878090
chr1	150436830	150437482
chr1	8763518	8764086
chr1	23881690	23885112
chr1	235095371	235098664
chr1	182572627	182574155
chr1	68638941	68640388
chr1	246949583	246951002
chr1	200961385	200962715
chr1	150669295	150670557
chr1	16471753	16472818
chr1	93912189	93913212
chr1	167188970	167189865
chr1	220262796	220263617
chr1	6433964	6434763
chr1	153504819	153506534
chr1	225650273	225651919
chr1	146708941	146709971
chr1	35733853	35734390
chr1	61692316	61692782
chr1	207204814	207207063
chr1	185619415	185621014
chr1	42805031	42806363
chr1	211889350	211890346
chr1	27188803	27189615
chr1	9069583	9070257
chr1	207200479	207200983
chr1	207997302	207997604
chr1	193279115	193281881
chr1	169496975	169499136
chr1	234859155	234861012
chr1	184874083	184875491
chr1	19388458	19389640
chr1	20251676	20252270
chr1	188658546	188659099
chr1	28879022	28879554
chr1	156630178	156631517
chr1	1094331	1095345
chr1	145454788	145455713
chr1	5748418	5749081
chr1	160990474	160991971
chr1	159836851	159838305
chr1	154390573	154391920
chr1	118643258	118644328
chr1	206227474	206228456
chr1	94050478	94051327
chr1	227915271	227916079
chr1	203141342	203141994
chr1	41980999	41981627
chr1	167370672	167370949
chr1	155100675	155102642
chr1	157441824	157443347
chr1	17231148	17232444
chr1	156092984	156094137
chr1	214217549	214218490
chr1	246149533	246150394
chr1	116854188	116854960
chr1	214120489	214121102
chr1	242281759	242282332
chr1	34439576	34440001
chr1	208375650	208377476
chr1	149223367	149224864
chr1	193282249	193283456
chr1	219483271	219484124
chr1	208327303	208328027
chr1	169860260	169860909
chr1	241682982	241683604
chr1	72947188	72947772
chr1	174998341	174998835
chr1	92313428	92313906
chr1	21452854	21453326
chr1	148241460	148241929
chr1	154452295	154452620
chr1	14186590	14186830
chr1	226843446	226845284
chr1	1652310	1653713
chr1	175808904	175810283
chr1	204254978	204256278
chr1	230870749	230871820
chr1	234694522	234695449
chr1	12540949	12541635
chr1	86967702	86968312
chr1	224252977	224253565
chr1	209957975	209958501
chr1	92295835	92296319
chr1	182570357	182570803
chr1	233755753	233756037
chr1	94056932	94058797
chr1	156719304	156720739
chr1	116213315	116214299
chr1	78469739	78470710
chr1	43919821	43920735
chr1	79658945	79659704
chr1	159977029	159977744
chr1	151566501	151567148
chr1	61608564	61609096
chr1	179050659	179051168
chr1	57001520	57002021
chr1	225615986	225616383
chr1	26864469	26864738
chr1	84737550	84739038
chr1	227001976	227003419
chr1	154971624	154972956
chr1	116352879	116354188
chr1	204347523	204348677
chr1	232813956	232815085
chr1	44748913	44750031
chr1	17222603	17223663
chr1	169055848	169056883
chr1	11067651	11068619
chr1	228674159	228674972
chr1	207489585	207490394
chr1	3614480	3615241
chr1	179675179	179675919
chr1	227719797	227720450
chr1	15062163	15062795
chr1	167570955	167571571
chr1	90868602	90869070
chr1	213737476	213737781
chr1	240275831	240276103
chr1	156473901	156475467
chr1	235242211	235243721
chr1	219496314	219497820
chr1	156577780	156579209
chr1	214689372	214690466
chr1	205633105	205634198
chr1	192976691	192977703
chr1	41884636	41885629
chr1	204692313	204693283
chr1	172944962	172945904
chr1	215809163	215810052
chr1	184020476	184021353
chr1	183164019	183164797
chr1	216878926	216879701
chr1	229889080	229889785
chr1	115781228	115781722
chr1	3786581	3786960
chr1	212661843	212662102
chr1	212779741	212782169
chr1	234747840	234749308
chr1	46444423	46445746
chr1	207148769	207149804
chr1	156679076	156680037
chr1	95071287	95072225
chr1	226296981	226297752
chr1	151031116	151031885
chr1	182205303	182205932
chr1	217643159	217643759
chr1	219503802	219504390
chr1	232556854	232557427
chr1	3692444	3692812
chr1	46866156	46866417
chr1	232900146	232903864
chr1	6533623	6535175
chr1	204300155	204301333
chr1	167132040	167133036
chr1	3376249	3377110
chr1	116799441	116800284
chr1	229300570	229301389
chr1	246964469	246965276
chr1	198749096	198749891
chr1	228945491	228946281
chr1	183197858	183198598
chr1	241413629	241414351
chr1	145542534	145543237
chr1	32219341	32219947
chr1	120428854	120429401
chr1	170487131	170487571
chr1	22586361	22589400
chr1	94533422	94535791
chr1	230883528	230885603
chr1	207124733	207126519
chr1	204776069	204777443
chr1	29736460	29737696
chr1	94850165	94851241
chr1	233494921	233495910
chr1	32041126	32042001
chr1	15478437	15479248
chr1	200997287	200998083
chr1	15500168	15500959
chr1	16082805	16083526
chr1	219532723	219533402
chr1	167597194	167597852
chr1	21578364	21578999
chr1	229264477	229265028
chr1	95415472	95415962
chr1	200504675	200505090
chr1	175830762	175831139
chr1	153250368	153250635
chr1	3371969	3374224
chr1	226067342	226069418
chr1	201978281	201979949
chr1	204070894	204072500
chr1	208274893	208276330
chr1	157467348	157468707
chr1	225415921	225417088
chr1	200942867	200944004
chr1	156059813	156060727
chr1	39873251	39874067
chr1	214725472	214726285
chr1	219521200	219521864
chr1	1101037	1101668
chr1	151940410	151940913
chr1	193294921	193295394
chr1	168915207	168915670
chr1	235324350	235324804
chr1	68663475	68663916
chr1	172294741	172295118
chr1	67628661	67628985
chr1	111765451	111765734
chr1	39657805	39658032
chr1	241319156	241320898
chr1	25494021	25495366
chr1	110898238	110899541
chr1	201976721	201977960
chr1	84048823	84049849
chr1	78512694	78513506
chr1	220694797	220695492
chr1	51577496	51578093
chr1	51425956	51426546
chr1	42801829	42802320
chr1	168837335	168837819
chr1	48521576	48522015
chr1	109727152	109727587
chr1	19789749	19790122
chr1	65428087	65428449
chr1	55487611	55487959
chr1	212732437	212732725
chr1	203117221	203117500
chr1	200862224	200866657
chr1	77522234	77524643
chr1	247563989	247565909
chr1	116797306	116798907
chr1	161007567	161009095
chr1	52520830	52522098
chr1	234736038	234737278
chr1	33369725	33370883
chr1	201243847	201245004
chr1	243418979	243420123
chr1	224623030	224624095
chr1	161102629	161103592
chr1	89990621	89991547
chr1	153488398	153489291
chr1	201260610	201261501
chr1	221882147	221883035
chr1	229360829	229361670
chr1	233462293	233463100
chr1	193324315	193325068
chr1	184761386	184762088
chr1	150640063	150640765
chr1	218458541	218459228
chr1	162359034	162359721
chr1	15726991	15727669
chr1	153462613	153463284
chr1	206718177	206718846
chr1	176176735	176177344
chr1	155158699	155159245
chr1	105005649	105006180
chr1	237634290	237634753
chr1	207082303	207082651
chr1	35212385	35212732
chr1	161059250	161059489
chr1	25174559	25174790
chr1	225953966	225956184
chr1	26796765	26798404
chr1	47222602	47223938
chr1	15649453	15650624
chr1	28974848	28976006
chr1	54589525	54590605
chr1	162556663	162557739
chr1	46637458	46638438
chr1	234851713	234852624
chr1	192939783	192940479
chr1	192949199	192949884
chr1	211715093	211715726
chr1	168929779	168930382
chr1	92311595	92312097
chr1	2130075	2130526
chr1	230797736	230798062
chr1	229356395	229358083
chr1	32787336	32788839
chr1	6279836	6281074
chr1	156364249	156365451
chr1	150038933	150040074
chr1	33592617	33593703
chr1	207269224	207270276
chr1	149856701	149857729
chr1	156252606	156253559
chr1	45186826	45187760
chr1	203311024	203311950
chr1	177889991	177890861
chr1	213856786	213857621
chr1	212085121	212085927
chr1	16839806	16840595
chr1	150459433	150460171
chr1	229359135	229359857
chr1	17828739	17829461
chr1	33523802	33524454
chr1	32706976	32707610
chr1	161123587	161124185
chr1	226071439	226072034
chr1	110274924	110275488
chr1	88078569	88079130
chr1	110662554	110663104
chr1	154415837	154416377
chr1	117601906	117602412
chr1	6009422	6009910
chr1	233626375	233626824
chr1	52421368	52421782
chr1	9902877	9903245
chr1	205410354	205410686
chr1	235051796	235052074
chr1	159915840	159916096
chr1	167057582	167059983
chr1	23851111	23852680
chr1	209815584	209817124
chr1	235133084	235134515
chr1	246382327	246383502
chr1	227132906	227134043
chr1	245421640	245422749
chr1	213831275	213832290
chr1	47788827	47789830
chr1	155097701	155098622
chr1	230960350	230961153
chr1	109370796	109371589
chr1	193755662	193756438
chr1	76191309	76192067
chr1	16067694	16068395
chr1	174968273	174968971
chr1	178620172	178620834
chr1	55455192	55455814
chr1	40367848	40368461
chr1	15528552	15529148
chr1	16504567	16505143
chr1	245408402	245408962
chr1	6071153	6071693
chr1	151168596	151169101
chr1	147099106	147099604
chr1	109075807	109076298
chr1	230294465	230294917
chr1	248794719	248795159
chr1	94079989	94080406
chr1	160759548	160759893
chr1	150849232	150849575
chr1	110026288	110026560
chr1	15505689	15505914
chr1	33224968	33227403
chr1	23076524	23078474
chr1	234997288	234998987
chr1	231121056	231122438
chr1	156087443	156088722
chr1	246852807	246853995
chr1	212629002	212630156
chr1	46153155	46154213
chr1	159892964	159894004
chr1	185535787	185536806
chr1	5574010	5575025
chr1	213000799	213001784
chr1	22564507	22565472
chr1	3084939	3085863
chr1	169029109	169030032
chr1	244210711	244211525
chr1	187020666	187021411
chr1	51795134	51795839
chr1	193028078	193028745
chr1	16126505	16127102
chr1	45251523	45252114
chr1	205304706	205305266
chr1	228332169	228332705
chr1	157480521	157481045
chr1	3816973	3817463
chr1	162038856	162039322
chr1	169088040	169088467
chr1	197936149	197936494
chr1	150540190	150540529
chr1	74663641	74663892
chr1	193151132	193151374
chr1	230837483	230839312
chr1	172421260	172422929
chr1	153580777	153582251
chr1	235034187	235035452
chr1	9937840	9939002
chr1	16950657	16951726
chr1	10820925	10821968
chr1	197744716	197745749
chr1	1044940	1045948
chr1	46653294	46654270
chr1	211642878	211643692
chr1	187716980	187717785
chr1	53168553	53169270
chr1	15527026	15527731
chr1	232758174	232758843
chr1	249131464	249132121
chr1	117368147	117368773
chr1	244532486	244533095
chr1	152007335	152007819
chr1	220469478	220469957
chr1	178543423	178543886
chr1	85931030	85931479
chr1	248069698	248070146
chr1	34283711	34284141
chr1	90308539	90308945
chr1	202452394	202452798
chr1	151515325	151515663
chr1	100232127	100232426
chr1	110739690	110739985
chr1	2170408	2170701
chr1	186451846	186452115
chr1	40119267	40119503
chr1	154908581	154910042
chr1	19980438	19981735
chr1	178505826	178507088
chr1	212207950	212209156
chr1	160751177	160752328
chr1	187610148	187611221
chr1	159894733	159895797
chr1	60022016	60023003
chr1	32135020	32135998
chr1	211690028	211690950
chr1	151161791	151162694
chr1	207145728	207146625
chr1	16160431	16161271
chr1	76256689	76257489
chr1	19536932	19537707
chr1	201366282	201367040
chr1	201941306	201942054
chr1	236322682	236323398
chr1	226311891	226312578
chr1	199243208	199243814
chr1	204720641	204721233
chr1	183401718	183402310
chr1	169336965	169337557
chr1	169119826	169120362
chr1	150573115	150573651
chr1	40282985	40283521
chr1	67896241	67896776
chr1	59281543	59282078
chr1	15468342	15468848
chr1	162217090	162217584
chr1	151043012	151043456
chr1	164442725	164443163
chr1	3773836	3774261
chr1	81121711	81122122
chr1	22432123	22432459
chr1	92306690	92307019
chr1	152505924	152506166
chr1	87257987	87259373
chr1	236634416	236635723
chr1	20186774	20187994
chr1	41931486	41932680
chr1	207114839	207115927
chr1	197752077	197753061
chr1	227750903	227751869
chr1	162035631	162036587
chr1	154977707	154978651
chr1	94047235	94048149
chr1	119682962	119683869
chr1	214679923	214680800
chr1	212838344	212839205
chr1	157329187	157330048
chr1	180312780	180313506
chr1	20513274	20513885
chr1	196330227	196330830
chr1	36834672	36835224
chr1	2168654	2169185
chr1	19384683	19385206
chr1	202016956	202017473
chr1	245604172	245604665
chr1	116208192	116208663
chr1	156877171	156877619
chr1	220853438	220853829
chr1	8882925	8883297
chr1	207326046	207326387
chr1	221447691	221448019
chr1	1511375	1511701
chr1	33521245	33521536
chr1	89078607	89078847
chr1	95538651	95538889
chr1	235108863	235111044
chr1	167054373	167056470
chr1	201278067	201279746
chr1	3429998	3431470
chr1	17922978	17924342
chr1	43750801	43752074
chr1	201152125	201153311
chr1	59658696	59659845
chr1	211687637	211688774
chr1	33405191	33406313
chr1	165797660	165798715
chr1	92907040	92908002
chr1	229388594	229389509
chr1	59340824	59341736
chr1	159750843	159751741
chr1	155024639	155025487
chr1	40032539	40033321
chr1	23116526	23117281
chr1	154506729	154507465
chr1	168633312	168634034
chr1	211750767	211751484
chr1	229979995	229980700
chr1	161980821	161981507
chr1	230882268	230882936
chr1	200639226	200639893
chr1	208825575	208826237
chr1	15416890	15417507
chr1	234953064	234953676
chr1	223276275	223276875
chr1	23873238	23873838
chr1	150551956	150552553
chr1	33807789	33808384
chr1	162183044	162183637
chr1	162254696	162255280
chr1	90618756	90619335
chr1	43432612	43433183
chr1	151167793	151168351
chr1	172883579	172884136
chr1	18364002	18364556
chr1	172649731	172650269
chr1	202054297	202054796
chr1	85690703	85691175
chr1	27481742	27482197
chr1	1062460	1062877
chr1	117704557	117704973
chr1	212118133	212118545
chr1	236658740	236659126
chr1	145216917	145217220
chr1	223842991	223843265
chr1	92310827	92311099
chr1	184806060	184806328
chr1	32056035	32056301
chr1	207483011	207483276
chr1	6411885	6412142
chr1	151226985	151227241
chr1	150266499	150266740
chr1	151803823	151805803
chr1	226321815	226323688
chr1	236086694	236088096
chr1	1689989	1691381
chr1	211816445	211817811
chr1	44439292	44440493
chr1	192777208	192778405
chr1	235029593	235030710
chr1	159975678	159976627
chr1	19392236	19393122
chr1	228973823	228974689
chr1	235530462	235531160
chr1	151431941	151432628
chr1	115600481	115601151
chr1	179701514	179702137
chr1	229372807	229373404
chr1	159883275	159883865
chr1	32394105	32394690
chr1	68027203	68027770
chr1	204386224	204386789
chr1	85156269	85156814
chr1	202665897	202666416
chr1	23886329	23886832
chr1	23872255	23872703
chr1	225116873	225117302
chr1	179555764	179556164
chr1	245330800	245331199
chr1	24126324	24126706
chr1	201762250	201762618
chr1	20864763	20865129
chr1	7338176	7338541
chr1	229125737	229126101
chr1	65531583	65531943
chr1	39724420	39724779
chr1	65447791	65448149
chr1	26324827	26325178
chr1	220960694	220961039
chr1	55478531	55478866
chr1	40426201	40426534
chr1	234847721	234848018
chr1	231113638	231113930
chr1	233804051	233804336
chr1	1102676	1102952
chr1	59336629	59336898
chr1	159760100	159760361
chr1	157750869	157751100
chr1	182038152	182038378
chr1	165019518	165019743
chr1	169077721	169079762
chr1	234960470	234962095
chr1	228996201	228997781
chr1	1110729	1112030
chr1	3819277	3820556
chr1	47657558	47658722
chr1	205270071	205271175
chr1	228560276	228561379
chr1	147735534	147736615
chr1	40284060	40284911
chr1	226315132	226315966
chr1	229405899	229406678
chr1	160518891	160519605
chr1	31944083	31944789
chr1	219677893	219678586
chr1	235266314	235266990
chr1	198904564	198905236
chr1	162341910	162342534
chr1	805599	806211
chr1	67236320	67236913
chr1	199082288	199082866
chr1	21958454	21959030
chr1	159793095	159793650
chr1	87796565	87797119
chr1	7322725	7323263
chr1	6405111	6405623
chr1	145396579	145397070
chr1	191176118	191176583
chr1	231820133	231820596
chr1	213952417	213952878
chr1	193624429	193624889
chr1	86071171	86071612
chr1	235665971	235666411
chr1	226735375	226735778
chr1	201404779	201405175
chr1	37945200	37945565
chr1	150022462	150022821
chr1	39624254	39624613
chr1	93352656	93353014
chr1	51701580	51701934
chr1	25071270	25071623
chr1	3250443	3250763
chr1	206807670	206807985
chr1	85961277	85961591
chr1	24435100	24435406
chr1	80667361	80667662
chr1	68182496	68182794
chr1	180600833	180601125
chr1	219435963	219436254
chr1	181999334	181999603
chr1	229137255	229137522
chr1	201865044	201865294
chr1	3591814	3592054
chr1	6296170	6296404
chr1	164153551	164153781
chr1	156030645	156032498
chr1	154944738	154946422
chr1	150583124	150584451
chr1	151964635	151965867
chr1	150622588	150623761
chr1	173831869	173832968
chr1	208305242	208306313
chr1	212457523	212458540
chr1	51433565	51434561
chr1	204485184	204486159
chr1	161735769	161736711
chr1	45178803	45179704
chr1	203829371	203830244
chr1	7325728	7326584
chr1	193517909	193518747
chr1	3421546	3422358
chr1	207226101	207226912
chr1	10819366	10820120
chr1	855595	856341
chr1	220882879	220883599
chr1	161014513	161015218
chr1	151319572	151320170
chr1	41967507	41968102
chr1	234734991	234735574
chr1	149993149	149993727
chr1	40421874	40422413
chr1	21965523	21966051
chr1	95484165	95484678
chr1	1838687	1839172
chr1	169076673	169077157
chr1	156736709	156737192
chr1	208041581	208042045
chr1	94566275	94566727
chr1	156022394	156022833
chr1	45877012	45877449
chr1	170032348	170032755
chr1	1098087	1098474
chr1	94316137	94316516
chr1	155035661	155036030
chr1	162760062	162760423
chr1	93914630	93914989
chr1	65701767	65702125
chr1	230164812	230165161
chr1	92156093	92156438
chr1	113734265	113734607
chr1	168927113	168927444
chr1	28827569	28827877
chr1	203242201	203242500
chr1	241051404	241051696
chr1	15745256	15745541
chr1	12661213	12661481
chr1	147364905	147365165
chr1	156368803	156369058
chr1	179199117	179199363
chr1	2064447	2064682
chr1	9615520	9615744
chr1	156440934	156442297
chr1	28832431	28833637
chr1	154975301	154976402
chr1	236080611	236081689
chr1	243426373	243427439
chr1	12050288	12051351
chr1	8229704	8230730
chr1	223316661	223317676
chr1	219679409	219680390
chr1	214612749	214613719
chr1	210546944	210547859
chr1	94087687	94088543
chr1	219736920	219737773
chr1	59335554	59336405
chr1	229853282	229854120
chr1	103302512	103303326
chr1	161135563	161136373
chr1	154531661	154532464
chr1	230340263	230341052
chr1	145471371	145472142
chr1	10798196	10798964
chr1	94158319	94159045
chr1	204049262	204049982
chr1	42928603	42929323
chr1	231114512	231115218
chr1	228133670	228134375
chr1	183440710	183441398
chr1	167236736	167237411
chr1	15678539	15679211
chr1	228079157	228079812
chr1	163795570	163796188
chr1	156023938	156024552
chr1	153590053	153590639
chr1	233759907	233760492
chr1	90285814	90286397
chr1	231763879	231764423
chr1	172328626	172329142
chr1	111745980	111746483
chr1	7945989	7946463
chr1	213033920	213034383
chr1	202976049	202976508
chr1	82440688	82441120
chr1	151859299	151859714
chr1	201055027	201055434
chr1	247276617	247277023
chr1	149858107	149858500
chr1	244914726	244915110
chr1	35055773	35056140
chr1	23880763	23881127
chr1	46151515	46151872
chr1	113934151	113934490
chr1	201482008	201482343
chr1	70820509	70820808
chr1	206785555	206785837
chr1	227975499	227975769
chr1	8731476	8731737
chr1	41315640	41315892
chr1	29508705	29508946
chr1	213031033	213031266
chr1	151371746	151371975
chr1	207924285	207926493
chr1	60357379	60359329
chr1	16469772	16471498
chr1	156710218	156711672
chr1	154927783	154929228
chr1	168802795	168804138
chr1	46648682	46649927
chr1	183462166	183463296
chr1	8318895	8320005
chr1	32713620	32714643
chr1	92151464	92152462
chr1	205718983	205719966
chr1	180126454	180127396
chr1	92294111	92295007
chr1	220862743	220863636
chr1	145507032	145507914
chr1	33812757	33813626
chr1	183621826	183622663
chr1	32866141	32866944
chr1	68214239	68214999
chr1	10783925	10784677
chr1	149820867	149821613
chr1	113241108	113241852
chr1	168194654	168195379
chr1	156426959	156427679
chr1	189398660	189399363
chr1	24127631	24128312
chr1	84970739	84971393
chr1	47854145	47854798
chr1	3585051	3585695
chr1	236095558	236096201
chr1	204539024	204539639
chr1	155098960	155099566
chr1	213758774	213759355
chr1	208379161	208379738
chr1	233430623	233431187
chr1	29208364	29208904
chr1	27286880	27287416
chr1	92344037	92344547
chr1	195519282	195519785
chr1	183155746	183156247
chr1	219985815	219986311
chr1	16543246	16543742
chr1	6295179	6295666
chr1	152025854	152026332
chr1	28201692	28202152
chr1	156717047	156717504
chr1	160001411	160001867
chr1	41876872	41877306
chr1	208058379	208058812
chr1	116518261	116518692
chr1	234659246	234659672
chr1	45265541	45265963
chr1	229038555	229038973
chr1	245138620	245138990
chr1	113217183	113217544
chr1	151227580	151227938
chr1	219157296	219157647
chr1	54304027	54304376
chr1	205403856	205404184
chr1	91498143	91498469
chr1	200683984	200684308
chr1	229229394	229229717
chr1	216207865	216208184
chr1	244964564	244964880
chr1	29139667	29139981
chr1	74808890	74809196
chr1	156892902	156893205
chr1	83998335	83998633
chr1	160000841	160001121
chr1	6483528	6483806
chr1	145421703	145421960
chr1	147994129	147994362
chr1	7360277	7360509
chr1	147141577	147141801
chr1	25521030	25522779
chr1	201139680	201141309
chr1	151519285	151520736
chr1	46016176	46017626
chr1	205275980	205277381
chr1	45476984	45478360
chr1	145382228	145383462
chr1	6085324	6086532
chr1	64971565	64972661
chr1	249168034	249169105
chr1	193400408	193401474
chr1	147189166	147190159
chr1	149815092	149816075
chr1	228328376	228329354
chr1	174922622	174923570
chr1	226298782	226299704
chr1	234738445	234739293
chr1	68190273	68191093
chr1	1009103	1009900
chr1	220218974	220219770
chr1	236644068	236644840
chr1	244256340	244257086
chr1	220935160	220935903
chr1	218254360	218255068
chr1	24477195	24477902
chr1	186317244	186317923
chr1	56215738	56216409
chr1	225071821	225072467
chr1	229266815	229267455
chr1	120173546	120174178
chr1	103241535	103242157
chr1	41134259	41134871
chr1	5718764	5719366
chr1	19946267	19946807
chr1	17555992	17556523
chr1	228318693	228319223
chr1	211526072	211526602
chr1	204958237	204958764
chr1	95081988	95082512
chr1	111641815	111642336
chr1	144931973	144932487
chr1	8889428	8889942
chr1	205717958	205718465
chr1	185448865	185449359
chr1	157460396	157460889
chr1	71546687	71547177
chr1	218730950	218731424
chr1	153680546	153681018
chr1	50959421	50959870
chr1	12609823	12610268
chr1	228297844	228298261
chr1	159870152	159870569
chr1	153643538	153643953
chr1	109372142	109372549
chr1	27844711	27845094
chr1	233004609	233004987
chr1	153965277	153965650
chr1	211517620	211517990
chr1	203296827	203297196
chr1	45240799	45241161
chr1	214319842	214320199
chr1	156597083	156597440
chr1	116810982	116811337
chr1	235805602	235805938
chr1	41446399	41446708
chr1	145398987	145399289
chr1	204812115	204812414
chr1	48991950	48992244
chr1	19393925	19394202
chr1	71053780	71054043
chr1	147098567	147098827
chr1	155035169	155035424
chr1	20559131	20559380
chr1	219740764	219741004
chr1	57269315	57269554
chr1	110698625	110698856
chr1	2478763	2480021
chr1	204349124	204350330
chr1	7401058	7402180
chr1	109723826	109724831
chr1	11864500	11865456
chr1	61517270	61518214
chr1	6661064	6662007
chr1	1104949	1105860
chr1	3239641	3240495
chr1	228645484	228646320
chr1	159851271	159852099
chr1	34395959	34396766
chr1	33181682	33182465
chr1	59555350	59556093
chr1	107599870	107600580
chr1	226035281	226035990
chr1	169136921	169137617
chr1	197771234	197771907
chr1	155041916	155042580
chr1	205599884	205600545
chr1	8772472	8773130
chr1	85600865	85601512
chr1	35373040	35373673
chr1	6414064	6414692
chr1	155278300	155278923
chr1	183154851	183155465
chr1	1003390	1003997
chr1	4002629	4003231
chr1	231663081	231663666
chr1	203456634	203457210
chr1	234740402	234740974
chr1	21664891	21665460
chr1	160959618	160960168
chr1	169093342	169093889
chr1	28575129	28575672
chr1	169016189	169016724
chr1	150336624	150337150
chr1	1711409	1711932
chr1	245025716	245026234
chr1	176660556	176661072
chr1	209269371	209269869
chr1	205289757	205290240
chr1	59430087	59430569
chr1	23856575	23857053
chr1	203630625	203631084
chr1	173398977	173399434
chr1	220922140	220922584
chr1	246772040	246772470
chr1	205366021	205366451
chr1	54147645	54148075
chr1	219956491	219956919
chr1	40409212	40409635
chr1	182991548	182991970
chr1	73877205	73877620
chr1	60059607	60060020
chr1	172955974	172956386
chr1	147012600	147013009
chr1	59761292	59761701
chr1	244486018	244486420
chr1	207143345	207143741
chr1	105681241	105681636
chr1	192671412	192671798
chr1	244212839	244213221
chr1	15480680	15481058
chr1	145436347	145436718
chr1	208042874	208043243
chr1	107973222	107973587
chr1	183300195	183300549
chr1	227063605	227063958
chr1	241913181	241913530
chr1	1790116	1790464
chr1	17856495	17856838
chr1	8940342	8940684
chr1	214067303	214067640
